6.24,2.9,4.39,1.24
6.82,2.57,4.26,1.12
6.55,3.14,5.21,1.55
5.77,2.79,4.28,1.27
5.56,2.73,3.99,1.34
5.83,2.72,3.32,1.38
5.11,2.1,4.4,1.22
6.78,2.39,4.11,0.92
6.15,2.36,4.13,0.96
6.54,2.66,4.21,1.44
6.79,3.45,2.84,1.45
6.79,2.76,4.57,1.31
6.93,3.62,4.79,1.44
5.84,2.49,4.31,1.29
5.59,3.11,3.84,1.32
6.23,3.03,3.93,1.53
6.76,2.83,4.19,1.41
5.18,2.54,3.9,1.24
6.0,2.81,3.8,1.37
6.51,3.01,5.14,1.49
5.03,2.97,4.53,1.18
6.78,2.58,5.15,1.13
5.55,2.26,4.33,1.07
5.84,3.0,4.45,1.74
5.13,2.29,4.06,1.52
5.67,2.34,3.86,0.88
6.46,2.51,4.16,1.32
6.47,3.16,4.61,1.19
5.11,2.98,4.65,1.14
5.8,3.18,4.74,1.13
5.8,3.2,4.03,1.79
5.6,3.02,4.11,1.58
6.32,2.3,4.38,1.04
4.91,2.32,4.12,0.78
5.85,2.65,5.17,1.4
5.26,3.42,4.36,1.57
6.57,2.35,4.79,1.2
6.2,2.62,5.12,1.49
5.54,2.25,4.6,1.58
5.95,2.83,4.2,1.24
5.41,2.26,4.35,1.38
6.17,2.74,4.29,0.76
5.27,2.94,4.19,1.5
6.58,3.36,3.96,1.35
6.57,3.23,4.16,1.38
5.49,2.42,4.8,1.05
6.29,2.33,4.12,1.16
5.44,2.99,4.12,1.17
6.93,3.08,3.28,1.43
6.17,3.42,4.53,1.38
5.14,2.91,3.29,1.7
5.15,2.61,4.23,1.29
6.06,2.62,5.1,1.03
5.58,3.31,4.54,1.47
6.3,2.71,5.17,1.51
6.99,2.48,3.95,1.16
5.24,3.21,4.26,1.49
5.61,2.87,4.63,1.19
6.94,2.37,4.06,1.21
6.72,2.94,4.26,1.32
6.49,2.77,3.9,1.65
5.56,2.51,3.19,1.16
5.63,2.57,3.57,1.28
5.7,3.38,4.18,1.23
6.83,2.22,4.04,1.29
5.39,1.95,5.15,1.14
5.72,3.18,4.03,1.37
5.24,3.13,3.42,1.35
4.93,2.78,4.79,1.16
6.49,2.69,4.38,1.39
5.08,3.22,4.74,1.81
6.06,2.95,3.92,1.39
5.34,2.75,3.91,1.52
6.18,2.86,4.53,1.1
6.96,2.74,3.68,1.23
6.22,2.96,4.09,1.47
7.24,3.22,4.28,1.58
5.9,2.52,4.87,1.09
6.71,2.34,4.78,1.66
5.65,2.9,4.73,1.09
6.66,2.66,5.23,1.84
6.16,3.7,4.85,1.6
6.72,3.18,4.6,1.53
5.95,2.71,5.06,1.4
6.03,2.77,4.31,1.08
5.35,2.97,4.19,1.63
6.12,2.31,4.84,1.22
6.3,3.22,3.46,1.32
5.9,2.61,4.49,1.31
6.12,2.87,4.46,1.53
5.94,2.12,3.52,1.28
6.33,2.49,4.49,1.04
6.86,3.18,4.78,1.16
5.45,3.04,4.24,1.24
5.49,3.5,3.97,1.21
5.61,2.47,3.75,1.67
6.17,2.91,3.97,1.75
6.94,3.16,4.69,1.4
6.08,2.42,4.16,0.89
6.04,2.69,3.67,1.03
5.8,2.04,4.15,0.93
5.24,2.15,5.07,1.33
5.91,2.07,3.62,1.05
5.99,2.82,3.92,1.22
5.62,3.04,3.9,1.55
5.58,3.31,5.4,1.67
6.32,3.63,4.57,1.23
6.85,3.22,4.0,1.3
6.08,2.66,4.33,1.42
6.22,2.82,5.0,1.6
6.58,2.88,3.96,1.41
6.63,2.41,5.04,1.23
6.02,2.76,4.29,1.31
6.08,2.34,4.45,1.43
5.21,2.98,4.95,1.55
6.56,2.87,4.37,1.4
5.38,2.73,3.64,1.14
6.28,2.81,4.27,1.07
6.15,2.91,3.94,1.37
6.18,2.11,4.33,1.31
5.42,2.71,4.54,1.49
6.85,3.55,4.77,1.23
6.08,3.46,3.72,1.14
5.53,2.59,4.4,1.32
6.81,2.82,3.82,1.78
5.69,3.04,3.91,1.54
6.26,2.2,4.55,0.76
5.71,3.42,4.29,1.76
6.28,2.87,3.9,1.12
5.7,2.48,4.19,1.4
7.4,3.14,3.52,1.08
6.15,2.91,3.62,1.0
5.85,2.96,4.53,1.23
5.73,2.81,4.4,0.98
6.43,2.96,4.72,2.13
6.49,2.95,4.95,1.41
6.16,2.53,5.02,1.02
5.66,2.96,4.64,1.29
5.23,2.37,4.75,1.35
5.8,3.01,4.01,1.14
5.5,2.86,5.74,1.59
5.07,2.47,4.65,1.87
5.86,3.31,5.28,1.44
6.45,3.52,3.14,1.43
5.42,2.42,3.86,1.23
5.76,3.02,4.0,1.12
5.84,2.37,4.67,1.25
7.24,2.07,4.08,1.1
5.97,3.26,4.77,1.38
6.27,3.11,4.58,1.31
5.65,2.78,5.15,1.21
6.99,2.35,4.11,1.09
6.25,1.7,4.04,0.97
6.46,2.64,3.95,1.34
5.51,2.46,3.47,1.5
6.03,2.09,4.3,1.3
6.2,2.71,4.5,1.7
6.69,3.39,4.38,1.4
6.62,3.56,4.23,1.42
5.91,2.73,4.61,1.34
6.62,3.05,4.53,1.17
6.46,2.44,4.42,1.0
7.22,2.78,4.77,1.22
5.35,2.5,4.3,1.31
5.9,2.68,5.63,1.31
6.15,2.57,4.1,1.29
5.43,3.27,4.14,1.45
5.6,3.12,4.35,1.49
6.01,2.57,3.82,1.32
6.2,2.15,3.72,1.08
6.25,2.07,4.27,0.81
5.99,3.29,4.89,1.66
5.43,2.43,4.52,1.45
5.93,3.1,4.38,1.13
6.07,3.08,4.84,1.2
6.14,2.08,4.38,1.24
5.73,2.8,4.92,1.45
6.46,3.45,4.44,1.31
6.61,2.69,5.06,0.87
6.92,3.4,4.2,1.6
5.95,2.49,4.1,1.31
5.48,2.71,4.03,1.36
6.1,2.12,4.32,1.05
5.94,2.76,4.74,1.44
5.7,3.72,5.61,1.49
6.83,3.22,5.42,1.33
6.98,3.34,4.27,1.21
7.36,2.6,4.64,1.05
6.6,2.51,4.01,1.17
5.91,2.96,4.38,1.34
6.02,2.66,3.13,1.34
7.24,2.69,4.63,1.06
5.9,2.25,4.1,1.17
5.68,3.01,4.48,1.09
6.76,2.2,4.58,0.86
5.91,3.3,4.36,1.63
5.85,2.86,4.07,1.46
6.05,2.33,4.39,0.9
5.8,2.9,4.14,1.28
5.69,2.41,4.77,1.22
5.56,2.12,4.02,1.06
6.19,2.95,3.78,1.38
5.9,2.21,4.04,0.97
6.15,2.87,4.9,0.99
6.59,2.54,4.71,1.86
5.84,2.15,4.15,0.82
5.78,2.82,4.62,1.31
7.31,2.59,5.2,1.04
6.1,2.42,4.5,1.56
5.89,2.61,4.23,1.74
6.52,2.4,4.18,1.41
5.01,2.06,4.47,0.98
5.78,3.04,4.85,1.45
7.04,2.99,4.88,1.67
6.62,2.65,4.42,1.09
5.89,2.81,4.62,1.2
6.03,3.1,4.46,1.3
6.96,2.35,3.94,1.21
6.45,3.08,3.87,1.37
5.66,2.48,4.11,1.09
5.5,2.75,4.4,1.35
6.01,2.52,4.7,1.24
6.33,2.17,3.48,1.03
5.96,3.03,3.63,1.3
